exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,utility_YS_rnd,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,gini_YS_rnd,base_0,base_DSA_RC,input_original,input_third,input_rnd,cl_60,cl_90,friendship_w_0,friendship_w_1
2926,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2927,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2928,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2929,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2930,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2931,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2932,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2933,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2934,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2935,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2936,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2937,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2938,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2939,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2940,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2941,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2942,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2943,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2944,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2945,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2946,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2947,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2948,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2949,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2950,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2951,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2952,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2953,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2954,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2955,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2956,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2957,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2958,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2959,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2960,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2961,0,0,0,0,1087,0,0,0,0,10.63,0,1,0,0,1,1,0,0,1
2962,0,0,0,0,1092,0,0,0,0,11.38,0,1,0,0,1,1,0,0,1
2963,0,0,0,0,1089,0,0,0,0,11.07,0,1,0,0,1,1,0,0,1
2964,0,0,0,0,1082,0,0,0,0,10.47,0,1,0,0,1,1,0,0,1
2965,0,0,0,0,1083,0,0,0,0,11.34,0,1,0,0,1,1,0,0,1
2966,0,0,0,0,1085,0,0,0,0,10.85,0,1,0,0,1,1,0,0,1
2967,0,0,0,0,1095,0,0,0,0,11.24,0,1,0,0,1,1,0,0,1
2968,0,0,0,0,1103,0,0,0,0,11.37,0,1,0,0,1,1,0,0,1
2969,0,0,0,0,1102,0,0,0,0,10.71,0,1,0,0,1,1,0,0,1
2970,0,0,0,0,1090,0,0,0,0,11.33,0,1,0,0,1,1,0,0,1
2971,0,0,0,0,1094,0,0,0,0,11.14,0,1,0,0,1,1,0,0,1
2972,0,0,0,0,1098,0,0,0,0,11.2,0,1,0,0,1,1,0,0,1
2973,0,0,0,0,1088,0,0,0,0,11.45,0,1,0,0,1,1,0,0,1
2974,0,0,0,0,1088,0,0,0,0,11.24,0,1,0,0,1,1,0,0,1
2975,0,0,0,0,1094,0,0,0,0,11.03,0,1,0,0,1,1,0,0,1
2976,0,0,0,0,1098,0,0,0,0,11.03,0,1,0,0,1,1,0,0,1
2977,0,0,0,0,1096,0,0,0,0,11.37,0,1,0,0,1,1,0,0,1
2978,0,0,0,0,1077,0,0,0,0,11.36,0,1,0,0,1,1,0,0,1
2979,0,0,0,0,1076,0,0,0,0,10.67,0,1,0,0,1,1,0,0,1
2980,0,0,0,0,1076,0,0,0,0,10.59,0,1,0,0,1,1,0,0,1
2981,0,0,0,0,1089,0,0,0,0,10.79,0,1,0,0,1,1,0,0,1
2982,0,0,0,0,1097,0,0,0,0,11.26,0,1,0,0,1,1,0,0,1
2983,0,0,0,0,1088,0,0,0,0,10.8,0,1,0,0,1,1,0,0,1
2984,0,0,0,0,1090,0,0,0,0,11.02,0,1,0,0,1,1,0,0,1
2985,0,0,0,0,1080,0,0,0,0,11.14,0,1,0,0,1,1,0,0,1
2986,0,0,0,0,1084,0,0,0,0,10.92,0,1,0,0,1,1,0,0,1
2987,0,0,0,0,1075,0,0,0,0,10.27,0,1,0,0,1,1,0,0,1
2988,0,0,0,0,1085,0,0,0,0,11.08,0,1,0,0,1,1,0,0,1
2989,0,0,0,0,1089,0,0,0,0,10.96,0,1,0,0,1,1,0,0,1
2990,0,0,0,0,1094,0,0,0,0,11.33,0,1,0,0,1,1,0,0,1
2991,0,0,0,0,1092,0,0,0,0,11.26,0,1,0,0,1,1,0,0,1
2992,0,0,0,0,1102,0,0,0,0,11.02,0,1,0,0,1,1,0,0,1
2993,0,0,0,0,1084,0,0,0,0,11.04,0,1,0,0,1,1,0,0,1
2994,0,0,0,0,1070,0,0,0,0,11.45,0,1,0,0,1,1,0,0,1
2995,0,0,0,0,1091,0,0,0,0,11.27,0,1,0,0,1,1,0,0,1
2996,0,0,0,0,1083,0,0,0,0,10.97,0,1,0,0,1,1,0,0,1
2997,0,0,0,0,1083,0,0,0,0,11.01,0,1,0,0,1,1,0,0,1
2998,0,0,0,0,1078,0,0,0,0,11.8,0,1,0,0,1,1,0,0,1
2999,0,0,0,0,1093,0,0,0,0,10.81,0,1,0,0,1,1,0,0,1
3000,0,0,0,0,1092,0,0,0,0,10.86,0,1,0,0,1,1,0,0,1
3001,0,0,0,0,1088,0,0,0,0,11.66,0,1,0,0,1,1,0,0,1
3002,0,0,0,0,1093,0,0,0,0,10.82,0,1,0,0,1,1,0,0,1
3003,0,0,0,0,1087,0,0,0,0,11.2,0,1,0,0,1,1,0,0,1
3004,0,0,0,0,1091,0,0,0,0,11.29,0,1,0,0,1,1,0,0,1
3005,0,0,0,0,1082,0,0,0,0,11.29,0,1,0,0,1,1,0,0,1
3006,0,0,0,0,1086,0,0,0,0,11.31,0,1,0,0,1,1,0,0,1
3007,0,0,0,0,1086,0,0,0,0,11.47,0,1,0,0,1,1,0,0,1
3008,0,0,0,0,1089,0,0,0,0,10.83,0,1,0,0,1,1,0,0,1
3009,0,0,0,0,1092,0,0,0,0,10.53,0,1,0,0,1,1,0,0,1
3010,0,0,0,0,1091,0,0,0,0,11.54,0,1,0,0,1,1,0,0,1
3011,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3012,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3013,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3014,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3015,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3016,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3017,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3018,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3019,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3020,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3021,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3022,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3023,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3024,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3025,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3026,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3027,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3028,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3029,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3030,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3031,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3032,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3033,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3034,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3035,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3036,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3037,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3038,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3039,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3040,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3041,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3042,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3043,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3044,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3045,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3046,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3047,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3048,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3049,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3050,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3051,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3052,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3053,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3054,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3055,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3056,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3057,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3058,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3059,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
3060,0,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,1,0,1,0,1
